,제휴사,대분류코드,중분류코드,소분류코드,중분류명,소분류명,분류,고급/일반,내구/준내구/비내구,편의/선매/전문
2891,B,71,7101,B710103,브랜드,온라인브랜드,스포츠,고급,준내구,선매
2892,B,71,7102,B710201,등산,등산의류,스포츠,고급,준내구,선매
2893,B,71,7102,B710202,등산,등산화,스포츠,고급,준내구,선매
2894,B,71,7102,B710203,등산,등산배낭,스포츠,고급,준내구,선매
2895,B,71,7102,B710204,등산,등산소품,스포츠,고급,준내구,선매
2896,B,71,7103,B710301,캠핑,캠핑취사용품,스포츠,고급,준내구,선매
2897,B,71,7103,B710302,캠핑,캠핑퍼니처용품,스포츠,고급,준내구,선매
2898,B,71,7103,B710303,캠핑,캠핑텐트류,스포츠,고급,준내구,선매
2899,B,71,7103,B710304,캠핑,캠핑소품,스포츠,고급,준내구,선매
2900,C,17,1705,C170501,레저취미,원예공구/살수용품,스포츠,고급,준내구,선매
2901,C,17,1705,C170502,레저취미,애견사료,스포츠,고급,준내구,선매
2902,C,17,1705,C170503,레저취미,애견간식,스포츠,고급,준내구,선매
2903,C,17,1705,C170504,레저취미,애견목욕/위생용품,스포츠,고급,준내구,선매
2904,C,17,1705,C170505,레저취미,애견배변용품,스포츠,고급,준내구,선매
2905,C,17,1705,C170506,레저취미,애견장난감/훈련,스포츠,고급,준내구,선매
2906,C,17,1705,C170507,레저취미,고양이사료,스포츠,고급,준내구,선매
2907,C,17,1705,C170508,레저취미,고양이간식,스포츠,고급,준내구,선매
2908,C,17,1705,C170509,레저취미,고양이모래/배변용품,스포츠,고급,준내구,선매
2909,C,17,1705,C170510,레저취미,관상어용품,스포츠,고급,준내구,선매
2910,C,17,1705,C170511,레저취미,관상조용품,스포츠,고급,준내구,선매
2911,C,17,1705,C170512,레저취미,곤충용품,스포츠,고급,준내구,선매
2912,C,17,1705,C170513,레저취미,설치류용품,스포츠,고급,준내구,선매
2913,C,17,1705,C170514,레저취미,와이퍼,스포츠,고급,준내구,선매
2914,C,17,1705,C170515,레저취미,오일/첨가제,스포츠,고급,준내구,선매
2915,C,17,1705,C170516,레저취미,기타자동차정비용품,스포츠,고급,준내구,선매
2916,C,17,1705,C170517,레저취미,차량용충전기,스포츠,고급,준내구,선매
2917,C,17,1705,C170518,레저취미,스노우체인,스포츠,고급,준내구,선매
2918,C,17,1705,C170519,레저취미,제설용품,스포츠,고급,준내구,선매
2919,C,17,1705,C170520,레저취미,세차도구,스포츠,고급,준내구,선매
2920,C,17,1705,C170521,레저취미,세차수건,스포츠,고급,준내구,선매
2921,C,17,1705,C170522,레저취미,워셔액,스포츠,고급,준내구,선매
2922,C,17,1705,C170523,레저취미,차량용방향/제취제,스포츠,고급,준내구,선매
2923,C,17,1705,C170524,레저취미,실내액세서리편의용품,스포츠,고급,준내구,선매
2924,C,17,1705,C170525,레저취미,실외액세서리편의용품,스포츠,고급,준내구,선매
2925,C,17,1705,C170526,레저취미,기타야구용품,스포츠,고급,준내구,선매
2926,C,17,1705,C170527,레저취미,기타축구용품,스포츠,고급,준내구,선매
2927,C,17,1705,C170528,레저취미,기타농구용품,스포츠,고급,준내구,선매
2928,C,17,1705,C170529,레저취미,기타테니스용품,스포츠,고급,준내구,선매
2929,C,17,1705,C170530,레저취미,기타탁구용품,스포츠,고급,준내구,선매
2930,C,17,1705,C170531,레저취미,기타배드민턴용품,스포츠,고급,준내구,선매
2931,C,17,1705,C170532,레저취미,미니벨로,스포츠,고급,준내구,선매
2932,C,17,1705,C170533,레저취미,기타등산용품,스포츠,고급,준내구,선매
2933,C,17,1705,C170534,레저취미,기타캠핑용품,스포츠,고급,준내구,선매
2934,C,17,1705,C170535,레저취미,손난로/핫팩,스포츠,고급,준내구,선매
2935,A,6,602,A060201,골프용품,N/B골프의류,골프용품,고급,내구,선매
2936,A,6,602,A060202,골프용품,L/C골프의류,골프용품,고급,내구,선매
2937,A,6,602,A060203,골프용품,직수입 골프의류,골프용품,고급,내구,선매
2938,A,6,602,A060204,골프용품,골프용품,골프용품,고급,내구,선매
2939,A,6,602,A060205,골프용품,단기행사(골프),골프용품,고급,내구,선매
2940,A,6,602,A060206,골프용품,청백,골프용품,고급,내구,선매
2941,A,6,602,A060207,골프용품,아놀드파마,골프용품,고급,내구,선매
2942,A,6,602,A060208,골프용품,닥스골프,골프용품,고급,내구,선매
2943,A,6,602,A060209,골프용품,헤지스골프,골프용품,고급,내구,선매
2944,A,6,602,A060210,골프용품,잭니클라우스,골프용품,고급,내구,선매
2945,A,6,602,A060211,골프용품,엘로드,골프용품,고급,내구,선매
2946,A,6,602,A060212,골프용품,울시,골프용품,고급,내구,선매
2947,A,6,602,A060213,골프용품,레노마골프,골프용품,고급,내구,선매
2948,A,6,602,A060214,골프용품,휠라골프,골프용품,고급,내구,선매
2949,A,6,602,A060215,골프용품,핑,골프용품,고급,내구,선매
2950,A,6,602,A060216,골프용품,팬텀골프,골프용품,고급,내구,선매
2951,A,6,602,A060217,골프용품,슈페리어,골프용품,고급,내구,선매
2952,A,6,602,A060218,골프용품,이동수골프,골프용품,고급,내구,선매
2953,A,6,602,A060219,골프용품,빈폴골프,골프용품,고급,내구,선매
2954,A,6,602,A060220,골프용품,엘르골프,골프용품,고급,내구,선매
2955,A,6,602,A060221,골프용품,캘러웨이,골프용품,고급,내구,선매
2956,A,6,602,A060222,골프용품,타이틀리스트,골프용품,고급,내구,선매
2957,A,6,602,A060223,골프용품,김영주골프,골프용품,고급,내구,선매
2958,A,6,602,A060224,골프용품,JDX골프,골프용품,고급,내구,선매
2959,A,6,602,A060225,골프용품,피가로,골프용품,고급,내구,선매
2960,A,6,602,A060226,골프용품,링스,골프용품,고급,내구,선매
2961,A,6,602,A060227,골프용품,그린조이,골프용품,고급,내구,선매
2962,A,6,602,A060228,골프용품,까스텔바작,골프용품,고급,내구,선매
2963,A,6,602,A060229,골프용품,엠유스포츠,골프용품,고급,내구,선매
2964,A,6,602,A060230,골프용품,보그너,골프용품,고급,내구,선매
2965,A,6,602,A060231,골프용품,아다바트,골프용품,고급,내구,선매
2966,A,6,602,A060232,골프용품,먼싱웨어,골프용품,고급,내구,선매
2967,A,6,602,A060233,골프용품,르꼬끄골프,골프용품,고급,내구,선매
2968,A,6,602,A060234,골프용품,파리게이츠,골프용품,고급,내구,선매
2969,A,6,602,A060235,골프용품,블랙앤화이트,골프용품,고급,내구,선매
2970,A,6,602,A060236,골프용품,나이키골프,골프용품,고급,내구,선매
2971,A,6,602,A060237,골프용품,아디다스골프,골프용품,고급,내구,선매
2972,A,6,602,A060238,골프용품,폴로골프,골프용품,고급,내구,선매
2973,A,6,602,A060239,골프용품,휴고보스골프,골프용품,고급,내구,선매
2974,A,6,602,A060240,골프용품,데상트골프,골프용품,고급,내구,선매
2975,A,6,602,A060241,골프용품,글로벌골프프라자,골프용품,고급,내구,선매
2976,A,6,602,A060242,골프용품,매일통상,골프용품,고급,내구,선매
2977,A,6,602,A060243,골프용품,우리골프,골프용품,고급,내구,선매
2978,A,6,602,A060244,골프용품,애드파골프,골프용품,고급,내구,선매
2979,A,6,602,A060245,골프용품,갤러리골프,골프용품,고급,내구,선매
2980,A,6,602,A060246,골프용품,명성골프,골프용품,고급,내구,선매
2981,A,6,602,A060247,골프용품,매직스포츠,골프용품,고급,내구,선매
2982,A,6,602,A060248,골프용품,AK골프,골프용품,고급,내구,선매
2983,A,6,602,A060249,골프용품,골프존마켓,골프용품,고급,내구,선매
2984,A,6,602,A060250,골프용품,애플라인드,골프용품,고급,내구,선매
2985,A,6,602,A060251,골프용품,파리게이츠 상품군,골프용품,고급,내구,선매
2986,A,6,602,A060252,골프용품,해리토리 상품군,골프용품,고급,내구,선매
2987,B,51,5103,B510301,골프,브랜드,골프용품,고급,내구,선매
2988,B,51,5103,B510302,골프,골프클럽,골프용품,고급,내구,선매
2989,B,51,5103,B510303,골프,골프공,골프용품,고급,내구,선매
2990,B,51,5103,B510304,골프,골프장갑,골프용품,고급,내구,선매
2991,B,51,5103,B510305,골프,골프소품,골프용품,고급,내구,선매
2992,B,51,5103,B510306,골프,골프의류,골프용품,고급,내구,선매
2993,B,51,5103,B510307,골프,골프클럽,골프용품,고급,내구,선매
2994,B,51,5103,B510308,골프,골프용품,골프용품,고급,내구,선매
2995,B,51,5103,B510309,골프,기타골프용품,골프용품,고급,내구,선매
2996,A,7,701,A070101,대형가전,국산A/V,대형가전,고급,내구,선매
2997,A,7,701,A070102,대형가전,국산냉장고.세탁기,대형가전,고급,내구,선매
2998,A,7,701,A070103,대형가전,수입냉장고,대형가전,고급,내구,선매
2999,A,7,701,A070104,대형가전,수입세탁기,대형가전,고급,내구,선매
3000,A,7,701,A070105,대형가전,수입A/V,대형가전,고급,내구,선매
3001,B,39,3901,B390101,냉장고,양문형냉장고,대형가전,고급,내구,선매
3002,B,39,3901,B390102,냉장고,중형냉장고,대형가전,고급,내구,선매
3003,B,39,3901,B390103,냉장고,기능성냉장고,대형가전,고급,내구,선매
3004,B,39,3901,B390104,냉장고,소형냉장고,대형가전,고급,내구,선매
3005,B,39,3902,B390201,세탁기,드럼형세탁기,대형가전,고급,내구,선매
3006,B,39,3902,B390202,세탁기,일반세탁기,대형가전,고급,내구,선매
3007,B,39,3903,B390301,TV,LED TV,대형가전,고급,내구,선매
3008,B,39,3903,B390302,TV,TV 액세서리,대형가전,고급,내구,선매
3009,B,39,3904,B390401,DVD,DVD,대형가전,고급,내구,선매
3010,B,39,3905,B390501,오디오,미니컴포넌트,대형가전,고급,내구,선매
3011,B,39,3905,B390502,오디오,포터블카세트,대형가전,고급,내구,선매
3012,B,39,3906,B390601,홈시어터,국산홈시어터,대형가전,고급,내구,선매
3013,B,39,3907,B390701,김치냉장고,뚜껑식김치냉장고,대형가전,고급,내구,선매
3014,B,39,3907,B390702,김치냉장고,스탠드형김치냉장고,대형가전,고급,내구,선매
3015,B,40,4003,B400301,에어컨,스탠드형에어컨,대형가전,고급,내구,선매
3016,B,40,4003,B400302,에어컨,멀티형에어컨,대형가전,고급,내구,선매
3017,B,40,4003,B400303,에어컨,벽걸이형에어컨,대형가전,고급,내구,선매
3018,D,3,301,D030101,피트니스,웨이트기구,대형가전,고급,내구,선매
3019,D,3,301,D030102,피트니스,기타피트니스기구,대형가전,고급,내구,선매
3020,D,3,301,D030103,피트니스,기타건강측정용품,대형가전,고급,내구,선매
3021,A,7,702,A070201,소형가전,가스기기,소형가전,고급,내구,선매
3022,A,7,702,A070202,소형가전,수입청소기 외,소형가전,고급,내구,선매
3023,A,7,702,A070203,소형가전,기능성소품,소형가전,고급,내구,선매
3024,B,40,4001,B400101,정수기,포트형정수기,소형가전,고급,내구,선매
3025,B,40,4002,B400201,공기청정기,공기청정기,소형가전,고급,내구,선매
3026,B,40,4004,B400401,선풍기,일반선풍기,소형가전,고급,내구,선매
3027,B,40,4004,B400402,선풍기,미니선풍기,소형가전,고급,내구,선매
3028,B,40,4004,B400403,선풍기,벽걸이선풍기,소형가전,고급,내구,선매
3029,B,40,4005,B400501,히터기,전기스토브,소형가전,고급,내구,선매
3030,B,40,4005,B400502,히터기,원적외선히터,소형가전,고급,내구,선매
3031,B,40,4005,B400503,히터기,온풍기,소형가전,고급,내구,선매
3032,B,40,4005,B400504,히터기,선풍기형히터,소형가전,고급,내구,선매
3033,B,40,4005,B400505,히터기,기타,소형가전,고급,내구,선매
3034,B,40,4006,B400601,전기요/장판,전기요,소형가전,고급,내구,선매
3035,B,40,4006,B400602,전기요/장판,전기장판,소형가전,고급,내구,선매
3036,B,40,4006,B400603,전기요/장판,전기매트,소형가전,고급,내구,선매
3037,B,40,4007,B400701,가습기,초음파가습기,소형가전,고급,내구,선매
3038,B,40,4007,B400702,가습기,가열식가습기,소형가전,고급,내구,선매
3039,B,40,4007,B400703,가습기,복합식가습기,소형가전,고급,내구,선매
3040,B,40,4007,B400704,가습기,보틀형가습기,소형가전,고급,내구,선매
3041,B,40,4007,B400705,가습기,자연식가습기,소형가전,고급,내구,선매
3042,B,40,4008,B400801,건강가전,비데,소형가전,고급,내구,선매
3043,B,40,4008,B400802,건강가전,치솔살균기,소형가전,고급,내구,선매
3044,B,40,4008,B400803,건강가전,안마의자,소형가전,고급,내구,선매
3045,B,40,4008,B400804,건강가전,전기안마기,소형가전,고급,내구,선매
3046,B,40,4008,B400805,건강가전,찜질팩,소형가전,고급,내구,선매
3047,B,40,4008,B400806,건강가전,건강소품,소형가전,고급,내구,선매
3048,B,40,4008,B400807,건강가전,체온계,소형가전,고급,내구,선매
3049,B,41,4101,B410101,밥솥,일반밥솥,소형가전,고급,내구,선매
3050,B,41,4101,B410102,밥솥,압력밥솥,소형가전,고급,내구,선매
3051,B,41,4103,B410301,청소기,핸디형청소기,소형가전,고급,내구,선매
3052,B,41,4103,B410302,청소기,일반진공청소기,소형가전,고급,내구,선매
3053,B,41,4103,B410303,청소기,업소용청소기,소형가전,고급,내구,선매
3054,B,41,4103,B410304,청소기,로봇청소기,소형가전,고급,내구,선매
3055,B,41,4103,B410305,청소기,스팀청소기,소형가전,고급,내구,선매
3056,B,41,4103,B410306,청소기,살균청소기,소형가전,고급,내구,선매
3057,B,41,4103,B410307,청소기,청소기소품,소형가전,고급,내구,선매
3058,B,41,4106,B410601,생활소형가전,다리미,소형가전,고급,내구,선매
3059,B,41,4106,B410602,생활소형가전,드라이어,소형가전,고급,내구,선매
3060,B,41,4106,B410603,생활소형가전,헤어스타일러,소형가전,고급,내구,선매
3061,B,41,4106,B410604,생활소형가전,온라인 생활소형가전,소형가전,고급,내구,선매
3062,B,41,4106,B410605,생활소형가전,DIY가전,소형가전,고급,내구,선매
3063,B,42,4201,B420101,소형음향기기,액세서리,소형가전,고급,내구,선매
3064,B,42,4202,B420201,카메라/캠코더,카메라소품,소형가전,고급,내구,선매
3065,B,42,4202,B420202,카메라/캠코더,디지털카메라,소형가전,고급,내구,선매
3066,B,42,4202,B420203,카메라/캠코더,기타 카메라,소형가전,고급,내구,선매
3067,B,85,8502,B850201,시즌/건강가전,선풍기,소형가전,고급,내구,선매
3068,B,85,8502,B850202,시즌/건강가전,히터기,소형가전,고급,내구,선매
3069,B,85,8502,B850203,시즌/건강가전,전기요/장판,소형가전,고급,내구,선매
3070,B,85,8502,B850204,시즌/건강가전,건강가전,소형가전,고급,내구,선매
3071,D,5,503,D050301,기기,헤어드라이어,소형가전,고급,내구,선매
3072,D,5,503,D050302,기기,헤어세팅기,소형가전,고급,내구,선매
3073,A,7,703,A070301,통신/컴퓨터,MP3 外,통신/컴퓨터,고급,내구,선매
3074,A,7,703,A070302,통신/컴퓨터,컴퓨터,통신/컴퓨터,고급,내구,선매
3075,A,7,703,A070303,통신/컴퓨터,IT 게임기S/W,통신/컴퓨터,고급,내구,선매
3076,A,7,703,A070304,통신/컴퓨터,디지털카메라,통신/컴퓨터,고급,내구,선매
3077,B,42,4203,B420301,전화기/팩스,유선전화기,통신/컴퓨터,고급,내구,선매
3078,B,42,4203,B420302,전화기/팩스,유무선전화기,통신/컴퓨터,고급,내구,선매
3079,B,42,4204,B420401,이동통신,이동통신소품,통신/컴퓨터,고급,내구,선매
3080,B,42,4205,B420501,PC,데스크탑,통신/컴퓨터,고급,내구,선매
3081,B,42,4205,B420502,PC,노트북,통신/컴퓨터,고급,내구,선매
3082,B,42,4205,B420503,PC,모니터,통신/컴퓨터,고급,내구,선매
3083,B,42,4205,B420504,PC,타블릿PC,통신/컴퓨터,고급,내구,선매
3084,B,42,4206,B420601,컴퓨터주변기기,키보드,통신/컴퓨터,고급,내구,선매
3085,B,42,4206,B420602,컴퓨터주변기기,마우스,통신/컴퓨터,고급,내구,선매
3086,B,42,4206,B420603,컴퓨터주변기기,스피커,통신/컴퓨터,고급,내구,선매
3087,B,42,4206,B420604,컴퓨터주변기기,기타주변기기,통신/컴퓨터,고급,내구,선매
3088,B,42,4206,B420605,컴퓨터주변기기,잉크,통신/컴퓨터,고급,내구,선매
