고객번호,fluctuation,Monetary,cagr,A_Monetary_실제지출,B_Monetary_실제지출,C_Monetary_실제지출,D_Monetary_실제지출,A_fluctuation,B_fluctuation,C_fluctuation,D_fluctuation,고급_fluctuation,일반_fluctuation,편의_fluctuation,선매_fluctuation,전문_fluctuation,predict
9227,-1.0,19693026.0,0.0627967784577399,5681880.0,4844287.0,16562510.0,0.0,2.0,1.0,-3.0,0.001,2.0,-3.0,-3.0,1.0,5.0,1
9228,0.0,17253360.0,0.0121925638040609,23938690.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.0,1.0,1.0,0.0,-2.0,0
9229,-1.0,51541415.0,0.1618113095057438,74877020.0,2187583.0,116840.0,0.0,0.001,0.001,0.001,0.001,-1.0,0.0,-2.0,-2.0,1.0,1
9230,-1.0,8888894.0,0.093239796777798,847790.0,2334311.0,8631219.0,0.0,-3.0,-1.0,0.0,0.001,-2.0,0.0,-1.0,-2.0,0.0,1
9231,6.0,30262658.0,-0.4127122831455808,25591860.0,14094186.0,987894.0,0.0,3.0,4.0,0.0,0.001,2.0,8.0,8.0,2.0,4.0,0
9232,6.0,18061840.0,-0.6653237044881226,34849960.0,0.0,42600.0,0.0,0.001,0.001,0.001,0.001,8.0,1.0,1.0,7.0,5.0,0
9233,1.0,66415800.0,-0.1632515038229359,80185310.0,8674616.0,323241.0,0.0,1.0,1.0,3.0,0.001,1.0,2.0,3.0,1.0,1.0,0
9234,0.0,25490390.0,-0.1011853995543432,33033480.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,1.0,-3.0,-2.0,1.0,0.0,0
9235,0.0,8255389.0,-0.0004499789077966,500100.0,9882188.0,26190.0,0.0,0.001,1.0,0.001,0.001,0.0,0.0,0.0,0.0,1.0,0
9236,3.0,19825956.0,-0.2311790631546241,35850020.0,1182339.0,155952.0,0.0,0.001,0.001,0.001,0.001,2.0,1.0,1.0,2.0,0.0,0
9237,-1.0,27472529.0,0.1659348395989801,13686360.0,19923337.0,94977.0,0.0,-3.0,1.0,0.001,0.001,-1.0,0.0,1.0,-1.0,-1.0,1
9238,-1.0,20322613.0,0.1077931786997434,20845770.0,5644338.0,247075.0,0.0,-1.0,-5.0,0.001,0.001,0.0,-1.0,-2.0,0.0,-1.0,1
9239,-1.0,42652938.0,0.1839977930722218,48946670.0,328330.0,3193746.0,0.0,-2.0,0.001,0.0,0.001,-1.0,-1.0,-1.0,-2.0,1.0,1
9240,-1.0,30774370.0,0.1097570507380671,36216120.0,2593530.0,389095.0,21800.0,0.0,-1.0,0.001,0.001,-1.0,-1.0,3.0,0.0,0.0,1
9241,0.0,6280715.0,-0.0024516564056106,4229600.0,5301053.0,0.0,4800.0,0.001,0.0,0.001,0.001,0.0,1.0,0.0,1.0,-2.0,1
9242,1.0,68656931.0,-0.1301804167858705,105628340.0,1962784.0,405597.0,0.0,2.0,2.0,0.001,0.001,1.0,-4.0,-2.0,1.0,5.0,0
9243,2.0,64649444.0,-0.2763289736779851,79114440.0,237614.0,1042190.0,0.0,2.0,-1.0,-1.0,0.001,2.0,0.0,0.0,3.0,0.0,0
9244,0.0,11727882.0,-0.0124189611419022,96600.0,864500.0,14315351.0,0.0,0.001,-1.0,1.0,0.001,0.0,0.0,1.0,1.0,-2.0,0
9245,0.0,100939544.0,0.0363416993535288,124799160.0,1781324.0,1099040.0,0.0,-1.0,-2.0,-5.0,0.001,0.0,0.0,2.0,0.0,-1.0,0
9246,-3.0,23326490.0,0.3087260741965498,34587900.0,970500.0,31600.0,0.0,-1.0,-1.0,0.001,0.001,-2.0,-3.0,0.0,-3.0,-5.0,1
9247,2.0,23207970.0,-0.2338629872371369,26865390.0,77000.0,93800.0,0.0,2.0,-3.0,0.001,0.001,2.0,1.0,2.0,2.0,3.0,0
9248,1.0,11115368.0,-0.11428602000918,1085500.0,10747935.0,1755109.0,0.0,0.001,1.0,0.0,0.001,2.0,2.0,0.0,2.0,3.0,0
9249,-1.0,7744486.0,0.0662432641416994,312300.0,10554310.0,25870.0,0.0,0.001,0.0,0.001,0.001,0.0,0.0,1.0,-1.0,0.001,1
9250,1.0,6347146.0,-0.0739447075385019,668400.0,7930906.0,5900.0,0.0,-3.0,1.0,0.001,0.001,3.0,0.0,1.0,2.0,3.0,0
9251,1.0,14857914.0,-0.1197720171455426,9382100.0,14427509.0,20750.0,0.0,1.0,1.0,0.001,0.001,1.0,1.0,2.0,1.0,0.0,0
9252,0.0,20342457.0,-0.0644683920077697,10215600.0,17236419.0,28550.0,0.0,1.0,0.0,-4.0,0.001,0.0,1.0,1.0,0.0,1.0,0
9253,1.0,41791980.0,-0.1362784473787101,49432270.0,573880.0,104496.0,0.0,0.001,0.001,0.001,0.001,0.0,2.0,3.0,1.0,0.0,0
9254,0.0,6911138.0,0.0407472509332409,10000.0,10005661.0,4100.0,0.0,0.001,0.0,0.001,0.001,-1.0,0.0,-1.0,0.0,0.0,1
9255,-1.0,25288064.0,0.0915491561896926,28841650.0,776217.0,0.0,19600.0,0.001,0.001,0.001,0.001,-1.0,1.0,0.0,-1.0,-4.0,0
9256,-2.0,6619925.0,0.1956836839156164,2178650.0,6760638.0,19900.0,0.0,-1.0,-1.0,0.001,0.001,-1.0,-3.0,-2.0,0.0,1.0,1
9257,0.0,36859569.0,-0.0616687764748388,51333060.0,461420.0,2425807.0,0.0,1.0,-4.0,1.0,0.001,0.0,1.0,1.0,1.0,0.0,0
9258,0.0,34179600.0,-0.0713590040381559,44458770.0,958200.0,16250.0,14000.0,0.0,-2.0,0.001,0.001,0.0,2.0,1.0,-1.0,5.0,0
9259,1.0,22162062.0,-0.0458063170158322,23987780.0,137770.0,876772.0,0.0,0.0,0.001,-5.0,0.001,0.0,3.0,-2.0,0.0,5.0,0
9260,0.0,9528413.0,0.0641127664158331,32810.0,11177163.0,1677950.0,0.0,0.001,0.0,-2.0,0.001,0.0,-2.0,-1.0,0.0,-1.0,1
9261,-1.0,31943870.0,0.1269955541645056,46507110.0,134940.0,0.0,0.0,0.001,0.001,0.001,0.001,-1.0,-1.0,-1.0,-1.0,-5.0,1
9262,-1.0,19465265.0,0.0593752585068132,4581190.0,19479029.0,55630.0,0.0,0.001,-1.0,0.001,0.001,0.0,-2.0,-1.0,0.0,-1.0,1
9263,1.0,8620767.0,-0.1038867697625157,349550.0,9501265.0,7650.0,0.0,0.001,1.0,0.001,0.001,1.0,2.0,2.0,0.0,-2.0,0
9264,3.0,14999443.0,-0.1881314738218676,14837750.0,3274817.0,356042.0,0.0,1.0,1.0,-5.0,0.001,1.0,0.0,3.0,1.0,0.0,0
9265,1.0,31364780.0,-0.0541071525006907,42870400.0,3118340.0,192000.0,60500.0,0.0,-2.0,0.001,-6.0,0.0,3.0,2.0,-1.0,5.0,0
9266,0.0,4972488.0,0.1027483443052752,160200.0,6088751.0,270670.0,0.0,-2.0,-1.0,-4.0,0.001,0.0,-1.0,-1.0,0.0,0.001,1
9267,-1.0,37192983.0,-0.0030670779760976,44910060.0,6240929.0,2240050.0,24600.0,0.0,0.0,1.0,-5.0,0.0,-1.0,0.0,0.0,1.0,0
9268,-2.0,10275819.0,0.1602121445969551,606700.0,10062455.0,2080606.0,0.0,-1.0,-2.0,0.0,0.001,-1.0,-1.0,-2.0,-1.0,-2.0,1
9269,4.0,11548464.0,-0.2253273486910042,13541070.0,3257930.0,7800.0,0.0,1.0,1.0,0.001,0.001,1.0,5.0,5.0,0.0,5.0,0
9270,2.0,8800734.0,-0.1557424052045651,11597390.0,753762.0,4480.0,0.0,0.0,-2.0,-2.0,0.001,1.0,3.0,3.0,0.0,-1.0,0
9271,1.0,10528138.0,-0.0475891006994956,312130.0,1149920.0,12426784.0,0.0,0.001,0.0,0.0,0.001,1.0,1.0,1.0,1.0,0.001,0
9272,7.0,676555249.0,-0.7064554537434893,357800.0,436797232.0,276217304.0,0.0,-3.0,5.0,4.0,0.001,6.0,6.0,6.0,-1.0,0.001,0
9273,0.0,17789424.0,0.0069582454306367,20758880.0,709971.0,938329.0,0.0,-1.0,-3.0,0.0,0.001,-1.0,4.0,1.0,0.0,0.0,0
9274,0.0,50220022.0,0.0548020598487559,74509090.0,2166489.0,1098133.0,0.0,0.0,-5.0,0.0,0.001,-1.0,0.0,0.0,-1.0,5.0,1
9275,4.0,34741530.0,-0.2843607574951975,39104330.0,35850.0,1400.0,0.0,0.001,0.001,0.001,0.001,2.0,0.0,0.0,2.0,0.0,0
9276,1.0,21115594.0,-0.0367034767747816,22784660.0,4793131.0,0.0,10300.0,0.0,-6.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0
9277,1.0,21861598.0,-0.0611123485244082,27457770.0,2515872.0,20200.0,0.0,1.0,-1.0,0.001,0.001,0.0,-2.0,-2.0,1.0,0.001,0
9278,0.0,13716116.0,0.0051971180701906,6252280.0,11229623.0,499920.0,0.0,-1.0,1.0,-2.0,0.001,-1.0,1.0,1.0,0.0,0.0,0
9279,4.0,5312980.0,-0.2355089451230075,5726540.0,41500.0,0.0,306720.0,0.001,0.001,0.001,0.001,1.0,3.0,0.0,2.0,4.0,0
9280,-1.0,170268182.0,0.0668838665236106,217134860.0,1025101.0,38617.0,0.0,-1.0,-2.0,0.001,0.001,0.0,-6.0,-7.0,-1.0,0.0,1
9281,-1.0,7304033.0,0.0576438962191925,381000.0,4518369.0,4192041.0,0.0,0.001,0.0,-1.0,0.001,0.0,-1.0,0.0,0.0,0.0,1
9282,-1.0,9757077.0,0.1294492764889292,990200.0,11526046.0,5650.0,0.0,0.001,-2.0,0.001,0.001,-1.0,-1.0,-2.0,-1.0,-2.0,1
9283,4.0,7251612.0,-0.2690713502481706,338970.0,33800.0,8876308.0,0.0,0.001,0.001,3.0,0.001,1.0,5.0,5.0,1.0,0.0,0
9284,0.0,20402618.0,-0.0528527706278671,26535270.0,4560258.0,28280.0,0.0,0.0,0.0,0.001,0.001,1.0,0.0,1.0,-1.0,1.0,0
9285,0.0,12532423.0,-0.004757917494565,7328480.0,9180885.0,54500.0,0.0,-4.0,-1.0,0.001,0.001,0.0,0.0,-1.0,0.0,0.0,0
9286,1.0,15679940.0,0.0042680746237317,9002120.0,11573162.0,2500.0,5580.0,1.0,0.0,0.001,0.001,0.0,1.0,0.0,1.0,-1.0,1
9287,-1.0,37132737.0,0.0998121794428954,41108730.0,1071505.0,818788.0,0.0,-1.0,-1.0,0.0,0.001,-1.0,0.0,0.0,-1.0,-2.0,1
9288,2.0,11291035.0,-0.1476742104064724,1006050.0,13591428.0,8750.0,0.0,-2.0,2.0,0.001,0.001,2.0,1.0,1.0,1.0,0.0,0
9289,-1.0,12166530.0,0.0668368386589812,276000.0,15670456.0,4300.0,0.0,0.001,-1.0,0.001,0.001,-1.0,0.0,-1.0,1.0,3.0,1
9290,-2.0,40962906.0,0.1794301726602361,48919540.0,1325548.0,4083621.0,0.0,-2.0,-1.0,-1.0,0.001,-1.0,-2.0,-1.0,-1.0,-1.0,1
9291,1.0,13459486.0,-0.0437767799133023,341700.0,144631.0,16906050.0,0.0,-3.0,0.001,0.0,0.001,1.0,-1.0,1.0,-1.0,0.0,0
9292,-5.0,12660960.0,0.547584519260792,16347810.0,20760.0,59700.0,1806250.0,0.001,0.001,0.001,0.001,-3.0,-4.0,0.0,-3.0,-3.0,1
9293,0.0,19491348.0,-0.0061342944084799,9068530.0,506378.0,16740475.0,0.0,0.0,-2.0,-1.0,0.001,1.0,0.0,0.0,1.0,0.001,0
9294,-1.0,9589406.0,0.1010100973278813,5258410.0,7447817.0,8480.0,0.0,0.0,-1.0,0.001,0.001,0.0,0.0,0.0,-1.0,0.001,1
9295,0.0,5599708.0,0.0409752569796491,578400.0,6239362.0,42183.0,0.0,0.001,0.0,-2.0,0.001,-1.0,0.0,0.0,0.0,0.0,1
9296,1.0,13690934.0,-0.0088152465847176,16774330.0,1285974.0,12050.0,0.0,0.0,0.001,0.001,0.001,-1.0,2.0,3.0,0.0,-5.0,0
9297,3.0,48017279.0,-0.2612201403313785,53487020.0,13500.0,860519.0,0.0,2.0,0.001,-5.0,0.001,3.0,-3.0,-2.0,-1.0,1.0,0
9298,0.0,12006485.0,0.0063402294379864,2052590.0,12997422.0,78640.0,0.0,-4.0,1.0,-4.0,0.001,0.0,0.0,0.0,0.0,-2.0,0
9299,-1.0,26937734.0,-0.0022724477173804,37002590.0,1334384.0,2880.0,0.0,0.0,-1.0,-1.0,0.001,0.0,-2.0,1.0,0.0,-1.0,0
9300,3.0,20419410.0,-0.2427539549447929,27131500.0,140620.0,5000.0,13900.0,1.0,0.001,0.001,0.001,2.0,1.0,4.0,2.0,-1.0,0
9301,3.0,6543104.0,-0.1807354503686433,8423470.0,1050180.0,56460.0,0.0,1.0,1.0,0.001,0.001,2.0,4.0,4.0,0.0,1.0,0
9302,0.0,33338095.0,-0.0171023852677448,52040880.0,803582.0,794437.0,0.0,0.0,-3.0,0.0,0.001,-1.0,2.0,0.0,0.0,-5.0,1
9303,3.0,8248694.0,-0.1754642660583851,671560.0,10471654.0,183300.0,0.0,0.001,2.0,-1.0,0.001,1.0,2.0,2.0,1.0,0.0,0
9304,-1.0,69120130.0,0.2001015870652041,102267020.0,69040.0,53200.0,0.0,0.001,0.001,0.001,0.001,-1.0,-5.0,-2.0,-2.0,-4.0,1
9305,-2.0,10832003.0,0.1302792803417611,2441860.0,11596354.0,0.0,5500.0,0.001,-2.0,0.001,0.001,-2.0,-1.0,-2.0,-1.0,-1.0,1
9306,1.0,66319109.0,-0.1416854347104208,71433890.0,5297154.0,0.0,37410.0,2.0,1.0,0.001,0.001,1.0,0.0,-1.0,-1.0,0.0,0
9307,-4.0,19392180.0,0.3689490151849557,22644150.0,3027284.0,542950.0,0.0,-2.0,-5.0,-2.0,0.001,-2.0,-4.0,-4.0,-1.0,-1.0,1
9308,0.0,68997688.0,-0.0240947512705791,107060240.0,3791052.0,653890.0,0.0,0.0,2.0,-3.0,0.001,0.0,2.0,1.0,-1.0,0.0,1
9309,0.0,8948794.0,-0.0011300588483468,741300.0,3246460.0,9578475.0,0.0,-2.0,0.001,0.0,0.001,1.0,0.0,1.0,0.0,2.0,1
9310,1.0,8812818.0,-0.053113063260607,3524170.0,10582591.0,53190.0,0.0,-3.0,1.0,-4.0,0.001,0.0,2.0,2.0,0.0,0.0,1
9311,0.0,6089052.0,-0.0273770572539558,1765060.0,210570.0,6409352.0,0.0,-1.0,0.001,0.0,0.001,0.0,1.0,2.0,-1.0,-1.0,0
9312,0.0,116898350.0,-0.0386888970254249,170356850.0,182180.0,365340.0,0.0,0.0,0.001,-5.0,0.001,0.0,3.0,5.0,0.0,0.0,0
9313,4.0,188890866.0,-0.4854057820316868,239491600.0,1208390.0,14350.0,0.0,4.0,-3.0,0.001,0.001,3.0,0.0,1.0,3.0,5.0,0
9314,0.0,10527902.0,-0.0252699147023842,14877040.0,446172.0,717740.0,67000.0,0.001,0.001,0.001,0.001,0.0,4.0,2.0,-1.0,-4.0,1
9315,0.0,46773602.0,-0.0334791173224029,63158780.0,2079574.0,61160.0,0.0,0.0,-4.0,0.001,0.001,-1.0,3.0,1.0,1.0,-5.0,1
9316,1.0,8392351.0,-0.0548335027050778,2231840.0,9015045.0,16618.0,4200.0,0.001,-1.0,0.001,0.001,3.0,-2.0,-2.0,4.0,0.001,0
9317,0.0,8271682.0,0.0145542045576145,804540.0,10480011.0,0.0,26200.0,0.001,-1.0,0.001,0.001,0.0,1.0,1.0,0.0,0.0,1
9318,4.0,15815380.0,-0.3223888172805307,17741940.0,297300.0,173447.0,0.0,2.0,-1.0,-4.0,0.001,3.0,1.0,1.0,3.0,2.0,0
9319,0.0,21558530.0,-0.0684196424045125,26847410.0,724010.0,0.0,3700.0,0.001,0.001,0.001,0.001,1.0,1.0,0.0,0.0,0.0,0
9320,-2.0,8352140.0,0.2073434503430899,4011170.0,111460.0,5809872.0,0.0,-1.0,-2.0,0.0,0.001,-1.0,-3.0,-3.0,-1.0,-1.0,1
9321,-1.0,66590552.0,0.1524182997727976,58081010.0,24653036.0,132791.0,0.0,-2.0,0.0,0.001,0.001,-1.0,-2.0,-3.0,-2.0,-1.0,1
9322,0.0,7994960.0,0.0283790742188603,1190700.0,0.0,8444449.0,0.0,0.001,0.001,-1.0,0.001,3.0,-1.0,-1.0,4.0,0.001,1
9323,0.0,7026588.0,0.0147062252525627,485700.0,330480.0,7206681.0,0.0,-3.0,0.001,0.0,0.001,-2.0,1.0,1.0,-2.0,0.001,0
9324,-1.0,11306372.0,0.0632346495156956,2672850.0,12538540.0,92307.0,0.0,-3.0,-1.0,-3.0,0.001,0.0,-1.0,-1.0,-1.0,-2.0,1
9325,2.0,110692198.0,-0.3372819706446773,132211350.0,887478.0,1075754.0,0.0,2.0,-3.0,2.0,0.001,2.0,4.0,4.0,1.0,5.0,0
9326,-1.0,73594440.0,0.1406420528763958,107107860.0,519390.0,4680.0,0.0,0.001,0.001,0.001,0.001,-1.0,-6.0,-4.0,-1.0,-4.0,1
9327,2.0,19696043.0,-0.1421986548786533,21259160.0,3957830.0,75620.0,0.0,1.0,0.0,0.001,0.001,1.0,2.0,1.0,0.0,2.0,0
9328,-1.0,5335190.0,0.0486478690508243,1704250.0,4977784.0,8740.0,0.0,-1.0,0.0,-2.0,0.001,-2.0,1.0,1.0,-1.0,0.001,1
9329,-3.0,36636106.0,0.3500415887288384,52401810.0,321266.0,7920.0,119000.0,0.001,0.001,0.001,0.001,-2.0,-1.0,-2.0,-2.0,-2.0,1
9330,2.0,22129168.0,-0.2108590485507329,21854260.0,2514424.0,5093858.0,0.0,2.0,1.0,0.0,0.001,2.0,1.0,3.0,2.0,-2.0,0
9331,0.0,9341800.0,0.0035736853577879,496600.0,11810514.0,12780.0,0.0,-3.0,1.0,-2.0,0.001,0.0,2.0,0.0,0.0,1.0,0
9332,0.0,10092627.0,0.0119675201048894,109000.0,156710.0,12773194.0,0.0,0.001,0.001,0.0,0.001,0.0,0.0,0.0,1.0,0.0,1
9333,-2.0,40032639.0,0.2219687361204767,38009920.0,430190.0,8852158.0,59650.0,-2.0,0.001,-1.0,0.001,-3.0,2.0,1.0,-2.0,5.0,1
9334,2.0,73280413.0,-0.1877188542307134,91736580.0,297553.0,0.0,21800.0,0.001,0.001,0.001,0.001,2.0,2.0,-2.0,2.0,-5.0,0
9335,-3.0,10549185.0,0.2338653372547308,8270820.0,6630629.0,867892.0,0.0,-2.0,-1.0,-4.0,0.001,-2.0,0.0,0.0,-2.0,0.0,1
9336,4.0,25911890.0,-0.3139626542646826,28531390.0,169670.0,36440.0,0.0,0.001,0.001,0.001,0.001,2.0,1.0,0.0,3.0,-2.0,0
9337,1.0,35927008.0,-0.0738747762797018,40890680.0,8142151.0,1714273.0,0.0,1.0,0.0,0.0,0.001,1.0,-1.0,-1.0,1.0,3.0,0
9338,-4.0,9283030.0,0.6560182497131859,10222440.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,-3.0,-5.0,-4.0,-6.0,3.0,1
9339,-1.0,86273156.0,0.169775767046203,127770630.0,2361295.0,1113045.0,0.0,0.001,0.001,0.001,0.001,-1.0,-1.0,0.0,-1.0,0.0,1
9340,-1.0,32402291.0,0.0931802542977375,38614950.0,2079271.0,9550.0,0.0,0.0,-2.0,0.001,0.001,-1.0,-2.0,0.0,0.0,-1.0,1
9341,-2.0,15244379.0,0.1798522857205073,21218390.0,814855.0,4970.0,0.0,-1.0,-3.0,-2.0,0.001,-1.0,1.0,0.0,-1.0,-5.0,1
9342,1.0,20669310.0,-0.176608843112895,26499390.0,584759.0,109980.0,0.0,0.001,0.001,0.001,0.001,1.0,2.0,2.0,2.0,-5.0,0
9343,1.0,43064315.0,-0.1043078658211328,53957630.0,2497255.0,7550.0,0.0,1.0,0.0,-2.0,0.001,1.0,0.0,0.0,1.0,-2.0,0
9344,1.0,10541820.0,-0.0298326925074479,1100910.0,13067981.0,160910.0,0.0,0.001,0.0,0.001,0.001,1.0,-1.0,0.0,1.0,-1.0,1
9345,-1.0,25458536.0,0.2141408819430681,37593260.0,4277310.0,91110.0,87000.0,-2.0,0.0,0.001,-5.0,-1.0,-1.0,-1.0,-2.0,-2.0,1
9346,1.0,19946586.0,-0.0335782044165755,5407520.0,18126043.0,52962.0,0.0,-2.0,0.0,-3.0,0.001,0.0,1.0,0.0,0.0,5.0,0
9347,-1.0,35182525.0,0.1715612747351813,42683490.0,400358.0,297400.0,0.0,-1.0,0.001,1.0,0.001,-2.0,0.0,0.0,-2.0,3.0,1
9348,1.0,120076591.0,-0.1430966874827193,143963150.0,1807401.0,22130.0,0.0,1.0,3.0,-3.0,0.001,1.0,-1.0,2.0,1.0,0.0,0
9349,1.0,15532188.0,-0.0565101555043592,4503950.0,14730500.0,912552.0,24300.0,-4.0,0.0,1.0,0.001,1.0,0.0,0.0,1.0,4.0,0
9350,1.0,10642703.0,-0.0366077055093987,1474200.0,12101373.0,585675.0,0.0,-2.0,1.0,-4.0,0.001,1.0,2.0,1.0,1.0,0.0,0
9351,2.0,18915913.0,-0.1759463066855797,18101030.0,2755366.0,205756.0,0.0,1.0,1.0,-4.0,0.001,1.0,3.0,3.0,1.0,0.0,0
9352,-1.0,12765769.0,0.0693948652557154,495000.0,14351616.0,174807.0,0.0,0.001,-1.0,-4.0,0.001,0.0,-2.0,-1.0,0.0,0.0,1
9353,-1.0,44926223.0,0.1203983018277448,54275350.0,2138403.0,0.0,0.0,-1.0,-5.0,0.001,0.001,-1.0,-4.0,-3.0,0.0,-5.0,1
9354,0.0,13954080.0,0.0449281878094915,6445910.0,10990351.0,28970.0,0.0,-4.0,0.0,0.001,0.001,0.0,-1.0,0.0,0.0,0.0,1
9355,0.0,44038198.0,-0.0108697906825302,35950530.0,18393187.0,470270.0,0.0,0.0,1.0,-5.0,0.001,0.0,1.0,1.0,0.0,3.0,1
9356,2.0,7090345.0,-0.1080914349923157,6273340.0,18540.0,3997275.0,0.0,0.0,0.001,0.0,0.001,3.0,0.0,0.0,2.0,-3.0,0
9357,1.0,18795042.0,-0.074849882889061,24229570.0,926922.0,1197242.0,0.0,1.0,-4.0,1.0,0.001,0.0,1.0,0.0,0.0,-2.0,0
9358,-1.0,26348471.0,-0.0070706199716399,24937830.0,12288630.0,0.0,23400.0,0.0,1.0,0.001,0.001,0.0,-1.0,1.0,0.0,0.0,0
9359,0.0,10147518.0,0.0243274437356868,9172970.0,3285689.0,148716.0,0.0,-1.0,1.0,-3.0,0.001,0.0,-1.0,0.0,0.0,0.0,1
9360,0.0,13598576.0,0.027612407465086,2810440.0,16324984.0,18000.0,0.0,0.001,-1.0,0.001,0.001,0.0,-2.0,-1.0,0.0,-2.0,1
9361,1.0,69649603.0,-0.0901350998946032,94885520.0,26440.0,160493.0,0.0,0.001,0.001,0.001,0.001,1.0,2.0,1.0,0.0,1.0,0
9362,2.0,7673660.0,-0.1395816702826235,9864480.0,868040.0,166160.0,0.0,1.0,-2.0,-1.0,0.001,1.0,1.0,0.0,3.0,0.001,0
9363,0.0,129012990.0,8.784912296144753e-05,157420340.0,520962.0,92910.0,0.0,0.0,-4.0,0.001,0.001,0.0,-4.0,2.0,1.0,0.0,0
9364,-2.0,16685851.0,0.188592572798764,12903530.0,8016589.0,2145898.0,0.0,-1.0,-1.0,-2.0,0.001,-1.0,-2.0,-3.0,-1.0,0.0,1
9365,0.0,4804754.0,0.0276161557214003,2294050.0,110420.0,4674429.0,0.0,0.0,-3.0,0.0,0.001,0.0,0.0,-1.0,0.0,2.0,1
9366,1.0,9369080.0,-0.0354890997883966,4681320.0,7183837.0,0.0,6000.0,0.0,1.0,0.001,0.001,0.0,2.0,1.0,0.0,1.0,0
9367,-1.0,28275717.0,0.0910509922461018,42667170.0,0.0,473857.0,0.0,0.001,0.001,0.001,0.001,-1.0,-2.0,-2.0,1.0,-5.0,1
9368,0.0,15810041.0,0.0685333711711944,11870410.0,7281713.0,0.0,207520.0,0.0,-1.0,0.001,-6.0,-1.0,-1.0,0.0,-1.0,0.0,1
9369,2.0,40445282.0,-0.2373381971026582,53158730.0,2026109.0,620835.0,0.0,0.001,0.001,0.001,0.001,2.0,4.0,3.0,2.0,0.0,0
9370,-1.0,22238632.0,0.1165693603286979,18104850.0,135772.0,8958109.0,0.0,-1.0,-2.0,0.0,0.001,-1.0,-1.0,-1.0,-1.0,0.0,1
9371,1.0,10018365.0,-0.0612974432330258,2047340.0,10929799.0,20570.0,0.0,-3.0,1.0,0.001,0.001,1.0,0.0,1.0,1.0,0.0,0
9372,2.0,6405034.0,-0.1797279671672358,580000.0,7354248.0,192896.0,0.0,0.001,1.0,-1.0,0.001,2.0,3.0,2.0,2.0,1.0,0
9373,-2.0,54125929.0,0.1619555002182109,70650210.0,4095189.0,97990.0,232320.0,-1.0,0.0,0.001,-6.0,-1.0,-4.0,-3.0,-1.0,-1.0,1
9374,-3.0,15578370.0,0.3309344738730757,14827260.0,4757250.0,77220.0,0.0,0.001,0.001,0.001,0.001,-1.0,-6.0,-2.0,-2.0,-3.0,1
9375,2.0,21307458.0,-0.1185456425225132,18777650.0,12986443.0,140917.0,0.0,1.0,0.0,-1.0,0.001,1.0,1.0,0.0,1.0,-1.0,0
9376,0.0,12539799.0,-0.0542287117938937,675500.0,15138057.0,66630.0,27500.0,0.001,1.0,-4.0,0.001,1.0,1.0,1.0,0.0,4.0,0
9377,1.0,4592650.0,-0.0845617513832229,292150.0,105790.0,5280250.0,0.0,-1.0,0.001,0.0,0.001,1.0,1.0,1.0,1.0,0.0,0
9378,-2.0,9690884.0,0.1520522148039254,9217790.0,10129065.0,1990.0,0.0,-4.0,-1.0,0.001,0.001,-1.0,-2.0,-1.0,-1.0,-4.0,1
9379,-1.0,25121775.0,0.0803305238803648,32798660.0,175606.0,500802.0,19000.0,-1.0,-2.0,2.0,-3.0,-1.0,0.0,0.0,0.0,-5.0,1
9380,0.0,14899584.0,0.0217989859320526,845180.0,15617095.0,380850.0,0.0,0.001,0.0,-5.0,0.001,1.0,-2.0,-2.0,0.0,5.0,0
9381,-1.0,18167712.0,0.0265640377922335,7934120.0,14054812.0,445720.0,0.0,-1.0,0.0,-4.0,0.001,0.0,0.0,1.0,0.0,1.0,0
9382,1.0,4615364.0,-0.0803729742386771,5157070.0,203264.0,74750.0,0.0,0.001,0.001,0.001,0.001,3.0,1.0,1.0,2.0,0.001,0
9383,0.0,7997085.0,0.0349418897065292,1126800.0,9301618.0,2490.0,0.0,-3.0,0.0,-1.0,0.001,0.0,-1.0,0.0,0.0,-1.0,0
9384,1.0,62440850.0,-0.1299542127455261,86384670.0,0.0,0.0,32200.0,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,2.0,0
9385,1.0,7302400.0,-0.0572404088066058,1478800.0,8745563.0,78040.0,0.0,0.001,0.0,0.001,0.001,1.0,-1.0,0.0,2.0,1.0,0
9386,-5.0,29164673.0,0.7710975207920305,38533770.0,551011.0,25958.0,0.0,-4.0,-1.0,0.001,0.001,-5.0,-2.0,-6.0,-3.0,-3.0,1
9387,0.0,40169719.0,-0.0213977835186445,50003880.0,669320.0,929739.0,47900.0,-1.0,0.001,0.001,0.001,0.0,-2.0,-1.0,0.0,-5.0,0
9388,0.0,80310558.0,-0.0584749171094289,113972940.0,2371029.0,115917.0,0.0,0.0,0.0,0.001,0.001,0.0,-1.0,-1.0,0.0,3.0,0
9389,-1.0,26928577.0,0.0527993354542049,29706070.0,1634609.0,0.0,0.0,0.0,2.0,0.001,0.001,-1.0,2.0,2.0,0.0,-5.0,0
9390,2.0,5428440.0,-0.1452852683622697,6357870.0,95110.0,32390.0,0.0,0.001,0.001,0.001,0.001,2.0,1.0,1.0,2.0,2.0,0
