고객번호,fluctuation,f_커리어,f_소형가전,f_셔츠,f_모피피혁,f_시티웨어,f_골프용품,f_통신컴퓨터,f_주방가전,f_트래디셔널,f_준보석시계,f_디자이너,f_대형가전,f_악기,f_보석,f_남성 트랜디,f_축산가공,f_남성정장,f_명품,Monetary,A_Monetary_실제지출,B_Monetary_실제지출,C_Monetary_실제지출,D_Monetary_실제지출,pred
12407,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,23839600.0,25798050.0,843200.0,131870.0,0.0,0
12408,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,8115108.0,2162800.0,231389.0,8771210.0,0.0,1
12409,2.0,5.0,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,0.0001,1.0,8482264.0,134000.0,9147628.0,436580.0,0.0,0
12410,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,-4.0,0.0,0.0001,17195366.0,15484870.0,4208103.0,0.0,1000.0,0
12411,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,14774067.0,618730.0,18030602.0,4100.0,0.0,0
12412,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,-4.0,0.0001,0.0001,5573560.0,224000.0,408360.0,6272306.0,0.0,0
12413,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7665845.0,48150.0,10175562.0,52230.0,0.0,1
12414,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-3.0,0.0001,0.0001,8981673.0,1735990.0,592570.0,10716511.0,0.0,1
12415,-3.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,15912002.0,16998010.0,3267090.0,0.0,6300.0,0
12416,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-3.0,0.0001,0.0001,8900759.0,25800.0,11447418.0,108730.0,0.0,1
12417,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,0.0,2.0,5395373.0,426900.0,7013060.0,12320.0,0.0,1
12418,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,5.0,-6.0,0.0001,0.0001,10214429.0,7807230.0,5691537.0,0.0,135550.0,0
12419,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,24448749.0,2180500.0,28469282.0,0.0,55000.0,0
12420,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,-6.0,0.0001,0.0001,9271960.0,78800.0,655246.0,11776983.0,0.0,1
12421,1.0,0.0001,0.0001,0.0001,-3.0,0.0001,0.0001,0.0001,-6.0,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,3.0,0.0,0.0001,0.0001,7743173.0,531700.0,10457956.0,534120.0,24800.0,1
12422,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,0.0,0.0001,0.0001,14432146.0,2401710.0,17810457.0,116880.0,7300.0,1
12423,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,14626648.0,911090.0,20027429.0,8990.0,0.0,1
12424,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,-1.0,0.0001,0.0,10604640.0,1422200.0,11976048.0,40730.0,0.0,0
12425,0.0,0.0001,0.0001,9.0,-7.0,0.0001,0.0001,0.0,0.0,-4.0,0.0001,0.0001,0.0001,0.0001,0.0001,6.0,1.0,0.0001,0.0,12787697.0,2505000.0,13600351.0,307300.0,0.0,0
12426,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,23889580.0,33207530.0,534830.0,45950.0,0.0,1
12427,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0001,10423075.0,1580260.0,10617135.0,12950.0,0.0,0
12428,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,8607192.0,17000.0,11770110.0,186280.0,0.0,1
12429,0.0,-4.0,0.0001,4.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0,6476983.0,95000.0,6916362.0,847105.0,0.0,0
12430,1.0,0.0001,0.0001,-3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,13557360.0,5844700.0,4228712.0,7630369.0,0.0,0
12431,1.0,0.0,0.0001,4.0,0.0001,0.0001,4.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,-4.0,0.0,0.0001,-1.0,19486458.0,10202680.0,12057465.0,10240.0,0.0,0
12432,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,25674775.0,44728420.0,112364.0,57521.0,0.0,1
12433,-1.0,0.0001,0.0001,0.0001,-5.0,-6.0,6.0,0.0,-5.0,-3.0,-1.0,3.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,11593455.0,788860.0,138420.0,15497955.0,0.0,1
12434,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,110434660.0,139887600.0,273255.0,0.0,0.0,0
12435,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,6862701.0,63000.0,1642310.0,7807832.0,0.0,1
12436,0.0,0.0,0.0,0.0,0.0001,0.0001,-6.0,0.0,0.0,-3.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,-6.0,0.0001,1.0,11507310.0,18500.0,16251102.0,51000.0,0.0,1
12437,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,69745120.0,80130590.0,7169945.0,175027.0,0.0,0
12438,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0001,7196899.0,349400.0,138997.0,9260940.0,0.0,1
12439,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-3.0,0.0,0.0001,5864887.0,20000.0,8111770.0,161977.0,0.0,1
12440,0.0,2.0,0.0001,0.0001,-5.0,-3.0,2.0,0.0001,0.0001,-5.0,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,5.0,0.0001,0.0001,11069436.0,1022650.0,13417752.0,105798.0,0.0,1
12441,0.0,0.0,0.0001,-2.0,4.0,7.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0001,-5.0,0.0001,0.0,18459463.0,20677580.0,3451803.0,121790.0,0.0,0
12442,0.0,6.0,8.0,-4.0,0.0,6.0,1.0,0.0,-1.0,6.0,0.0001,0.0001,0.0,0.0001,3.0,6.0,1.0,3.0,1.0,51667247.0,69397980.0,19200.0,816519.0,0.0,0
12443,1.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,3.0,0.0001,0.0001,98949807.0,128481360.0,1837714.0,21690.0,0.0,0
12444,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,-4.0,0.0,0.0001,10961590.0,13283160.0,435370.0,0.0,104660.0,0
12445,3.0,0.0001,0.0,0.0001,0.0,0.0,0.0,2.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,-1.0,0.0,0.0,7958229.0,209800.0,10220670.0,19970.0,55260.0,1
12446,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,-4.0,0.0001,0.0001,51824810.0,95908250.0,394030.0,29260.0,264950.0,1
12447,0.0,0.0001,0.0001,3.0,-4.0,0.0,0.0001,0.0001,0.0001,5.0,0.0001,0.0,0.0001,0.0001,-9.0,0.0001,0.0,0.0001,0.0,9782915.0,697450.0,12258179.0,8890.0,0.0,1
12448,-5.0,0.0001,0.0001,4.0,0.0,0.0001,-4.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,2.0,-6.0,0.0001,-3.0,61914904.0,67028430.0,227150.0,147264.0,80200.0,0
12449,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,19904755.0,16646100.0,11586824.0,0.0,4000.0,1
12450,0.0,0.0001,0.0001,0.0001,0.0001,0.0,5.0,0.0001,0.0001,-8.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,1478990.0,3440.0,2060185.0,3370.0,0.0,1
12451,-3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,87131360.0,129243960.0,0.0,403334.0,0.0,1
12452,1.0,0.0001,-5.0,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,-6.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,10408201.0,2070090.0,11075284.0,68540.0,0.0,0
12453,-4.0,5.0,0.0001,0.0001,0.0001,0.0001,-2.0,0.0001,-6.0,-1.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,15495770.0,22128100.0,186090.0,0.0,0.0,1
12454,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,-5.0,-8.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,-8.0,130345064.0,155657640.0,0.0,12904.0,0.0,0
12455,-8.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,23942630.0,38892260.0,4000.0,53500.0,0.0,1
12456,-1.0,-1.0,0.0001,0.0001,0.0001,0.0001,0.0,3.0,-6.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-8.0,0.0,-7.0,2785508.0,74050.0,0.0,3483898.0,74650.0,0
12457,-1.0,9.0,0.0,0.0001,0.0001,0.0,2.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,-9.0,0.0,-6.0,0.0,0.0,48444994.0,55981770.0,6053819.0,48460.0,274480.0,0
12458,-1.0,0.0,0.0001,0.0,0.0001,-2.0,-4.0,0.0001,0.0,-4.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,6.0,0.0,-3.0,126784880.0,146998550.0,0.0,0.0,0.0,0
12459,-4.0,1.0,-5.0,-5.0,0.0001,0.0,4.0,-9.0,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0,0.0,0.0,28042330.0,36805310.0,411260.0,17000.0,60180.0,0
12460,0.0,0.0001,0.0001,-2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,3.0,39865529.0,49531160.0,3572959.0,316611.0,159800.0,0
12461,-1.0,0.0001,0.0001,-2.0,0.0001,3.0,0.0001,0.0001,0.0001,-6.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0,3.0,10679499.0,16251510.0,367089.0,6870.0,0.0,1
12462,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,12199496.0,15132270.0,177836.0,176830.0,0.0,0
12463,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,-6.0,-1.0,0.0001,8447877.0,538800.0,11167082.0,166800.0,0.0,1
12464,-1.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,1.0,0.0001,0.0001,13149504.0,15000.0,18476394.0,84270.0,0.0,1
12465,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,27114835.0,28254980.0,702214.0,2393274.0,8600.0,0
12466,1.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4948671.0,149100.0,6851983.0,52970.0,0.0,1
12467,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,8359927.0,1257100.0,10305540.0,0.0,0.0,1
12468,-3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,9191151.0,37200.0,272620.0,11395272.0,0.0,0
12469,1.0,0.0001,0.0001,5.0,0.0001,1.0,0.0001,0.0,0.0,1.0,0.0001,0.0001,0.0001,0.0001,-5.0,0.0,0.0,0.0,5.0,6275365.0,596900.0,289250.0,7218143.0,0.0,0
12470,0.0,0.0001,0.0001,0.0,-3.0,0.0001,0.0,0.0,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,-3.0,0.0001,0.0001,33981434.0,39067780.0,3412692.0,9900.0,0.0,0
12471,-2.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,9344250.0,12181060.0,27600.0,52010.0,0.0,0
12472,1.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,-2.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0001,1.0,0.0001,0.0,8414888.0,49000.0,3034400.0,7460829.0,0.0,0
12473,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0001,0.0001,0.0001,21699159.0,30309700.0,191533.0,25220.0,0.0,1
12474,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-1.0,0.0001,0.0001,12546430.0,1375220.0,13840188.0,374496.0,0.0,0
12475,-2.0,-5.0,0.0001,-1.0,4.0,-1.0,0.0,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0,0.0,9875862.0,1875090.0,10457632.0,391758.0,0.0,0
12476,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-6.0,0.0,0.0001,12644230.0,18728210.0,66190.0,15900.0,10700.0,1
12477,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0001,0.0001,12082114.0,1333120.0,15338494.0,13300.0,0.0,1
12478,2.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,3750740.0,5274500.0,292880.0,53085.0,0.0,1
12479,3.0,-7.0,0.0001,6.0,4.0,1.0,5.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,-5.0,0.0,0.0001,-2.0,31482650.0,33144790.0,5440.0,0.0,8900.0,0
12480,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,65795593.0,93307320.0,1531885.0,801293.0,0.0,1
12481,-1.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0,4.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,0.0,6534470.0,10000.0,509286.0,7910353.0,16800.0,0
12482,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-2.0,0.0001,0.0001,0.0001,0.0001,0.0,2.0,-6.0,0.0,0.0001,20777220.0,25878640.0,1147519.0,0.0,103000.0,0
12483,1.0,0.0001,0.0001,-5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,-4.0,0.0001,0.0001,15446956.0,2753400.0,15484528.0,25210.0,0.0,0
12484,0.0,0.0001,0.0001,-3.0,0.0001,0.0001,0.0,0.0001,5.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,13394639.0,4936500.0,12334129.0,14430.0,0.0,0
12485,1.0,0.0001,0.0001,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,17456678.0,14305030.0,6551775.0,62140.0,0.0,0
12486,-1.0,-6.0,-7.0,0.0,0.0001,0.0001,0.0001,0.0001,-8.0,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,-7.0,12196464.0,11341150.0,3080393.0,1902604.0,4400.0,0
12487,-4.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,-3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,-6.0,0.0,33911306.0,42871730.0,856731.0,63110.0,0.0,0
12488,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-7.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-4.0,0.0001,-3.0,9932669.0,11551940.0,1415249.0,4500.0,82900.0,0
12489,-5.0,0.0,0.0001,3.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-3.0,-1.0,0.0001,0.0001,13159684.0,949200.0,13966784.0,7040.0,0.0,0
12490,-1.0,0.0001,0.0001,-5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,5078240.0,7178550.0,53000.0,41560.0,0.0,1
12491,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,-4.0,0.0001,0.0001,16081312.0,1213900.0,18528133.0,57090.0,0.0,0
12492,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7788551.0,54400.0,1068425.0,9523230.0,0.0,1
12493,-2.0,0.0001,0.0001,6.0,0.0001,0.0001,3.0,0.0,0.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,6.0,-2.0,0.0001,-2.0,2637410.0,1468950.0,15900.0,0.0,2700200.0,1
12494,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,22361712.0,24217250.0,6334770.0,44570.0,1800.0,1
12495,-2.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0001,-6.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-7.0,0.0001,0.0001,5977160.0,1239400.0,75000.0,6631390.0,0.0,1
12496,-1.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0001,0.0,-6.0,0.0001,0.0001,0.0001,0.0,-4.0,0.0001,0.0,16203690.0,6728330.0,1443327.0,12017798.0,0.0,0
12497,-6.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,29899700.0,50548810.0,0.0,0.0,0.0,1
12498,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5221582.0,496100.0,22500.0,6153564.0,0.0,0
12499,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7.0,0.0001,0.0,0.0001,6303031.0,512400.0,1502721.0,5698316.0,0.0,0
12500,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,4.0,5.0,-1.0,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0,11256903.0,3841350.0,12261633.0,990.0,0.0,1
12501,3.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.0,0.0001,-3.0,87958030.0,103223420.0,1191190.0,112850.0,0.0,0
12502,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,12475607.0,16310110.0,323977.0,0.0,31500.0,0
12503,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,3.0,3880773.0,1240500.0,4688455.0,78670.0,0.0,1
12504,3.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,4.0,14239618.0,17151600.0,1610643.0,0.0,20000.0,0
12505,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-6.0,0.0001,0.0001,18719850.0,9290960.0,11859264.0,45951.0,0.0,0
12506,-3.0,-4.0,6.0,-4.0,0.0001,0.0001,0.0,9.0,-2.0,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,-2.0,-3.0,0.0001,0.0001,8991823.0,1989550.0,9264228.0,4400.0,55400.0,0
12507,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,26927276.0,35197220.0,4900.0,5768928.0,48400.0,1
12508,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-4.0,0.0001,0.0001,7369245.0,7877970.0,617610.0,5440538.0,3800.0,1
12509,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,8583227.0,170800.0,10449352.0,270250.0,0.0,0
12510,1.0,0.0001,0.0001,0.0001,-6.0,0.0001,0.0001,7.0,-6.0,4.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,-5.0,-5.0,-6.0,12418633.0,1570450.0,16671505.0,8290.0,0.0,1
12511,-1.0,-2.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-4.0,0.0,0.0001,29459834.0,47350130.0,1893320.0,22880.0,33640.0,1
12512,-2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,10430875.0,4348650.0,8178698.0,731393.0,0.0,0
12513,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6803212.0,596000.0,59210.0,8866424.0,0.0,1
12514,0.0,-1.0,0.0001,4.0,2.0,0.0,0.0001,6.0,6.0,0.0,0.0001,0.0001,0.0001,0.0001,-6.0,0.0,-2.0,-9.0,4.0,8235947.0,104900.0,539628.0,9728471.0,0.0,0
12515,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,68933480.0,92675400.0,81620.0,2035560.0,0.0,0
12516,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,20873765.0,247800.0,40260.0,24713037.0,0.0,0
12517,1.0,0.0001,0.0001,0.0,-4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3653490.0,1722730.0,98590.0,9950.0,3883280.0,0
12518,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,16071001.0,5587700.0,493066.0,16043130.0,0.0,1
