,고객번호,sa
8047,4058,W40
8048,15561,W40
8049,4057,W40
8050,4056,W40
8051,10988,W40
8052,4054,W40
8053,4053,W40
8054,4052,W40
8055,10992,W40
8056,4051,W40
8057,4050,W40
8058,4048,W40
8059,3986,W40
8060,4028,W40
8061,4027,W40
8062,4010,W40
8063,4008,W40
8064,4007,W40
8065,4005,W40
8066,4002,W40
8067,4001,W40
8068,4000,W40
8069,3998,W40
8070,11087,W40
8071,11089,W40
8072,3997,W40
8073,3996,W40
8074,3995,W40
8075,15493,W40
8076,11097,W40
8077,3993,W40
8078,3992,W40
8079,3991,W40
8080,11102,W40
8081,15488,W40
8082,3990,W40
8083,3989,W40
8084,3988,W40
8085,15487,W40
8086,11109,W40
8087,15509,W40
8088,15532,W40
8089,4011,W40
8090,4013,W40
8091,15529,W40
8092,11040,W40
8093,4026,W40
8094,11046,W40
8095,11047,W40
8096,11048,W40
8097,15525,W40
8098,15522,W40
8099,11053,W40
8100,4024,W40
8101,4023,W40
8102,11056,W40
8103,4019,W40
8104,11059,W40
8105,11062,W40
8106,4018,W40
8107,4017,W40
8108,11065,W40
8109,4016,W40
8110,11067,W40
8111,11068,W40
8112,4015,W40
8113,11070,W40
8114,11071,W40
8115,4014,W40
8116,4012,W40
8117,14896,W40
8118,12893,W40
8119,11798,W40
8120,18520,W40
8121,12938,W40
8122,18524,W40
8123,18529,W40
8124,12943,W40
8125,18536,W40
8126,13971,W40
8127,12947,W40
8128,12948,W40
8129,18544,W40
8130,13969,W40
8131,18547,W40
8132,18552,W40
8133,13967,W40
8134,18555,W40
8135,13964,W40
8136,12962,W40
8137,12965,W40
8138,12966,W40
8139,12968,W40
8140,18561,W40
8141,12972,W40
8142,12973,W40
8143,13976,W40
8144,18572,W40
8145,18511,W40
8146,13980,W40
8147,18413,W40
8148,12876,W40
8149,14014,W40
8150,18437,W40
8151,18440,W40
8152,10673,W40
8153,18446,W40
8154,18453,W40
8155,14002,W40
8156,12899,W40
8157,12901,W40
8158,12902,W40
8159,18458,W40
8160,12909,W40
8161,18475,W40
8162,18476,W40
8163,18477,W40
8164,13995,W40
8165,18478,W40
8166,12917,W40
8167,18485,W40
8168,13985,W40
8169,18495,W40
8170,12931,W40
8171,18406,W40
8172,12975,W40
8173,18586,W40
8174,18715,W40
8175,13899,W40
8176,13055,W40
8177,18720,W40
8178,18721,W40
8179,18726,W40
8180,18729,W40
8181,13062,W40
8182,18730,W40
8183,18736,W40
8184,13889,W40
8185,13069,W40
8186,18740,W40
8187,13884,W40
8188,18742,W40
8189,18743,W40
8190,13081,W40
8191,13085,W40
8192,13873,W40
8193,18751,W40
8194,13870,W40
8195,18756,W40
8196,13094,W40
8197,13050,W40
8198,12977,W40
8199,18691,W40
8200,13039,W40
8201,18588,W40
8202,13957,W40
8203,13952,W40
8204,12987,W40
8205,13950,W40
8206,12992,W40
8207,13938,W40
8208,13000,W40
8209,13928,W40
8210,18629,W40
8211,13012,W40
8212,13014,W40
8213,13926,W40
8214,13018,W40
8215,13020,W40
8216,13023,W40
8217,18656,W40
8218,18666,W40
8219,13032,W40
8220,13908,W40
8221,18669,W40
8222,18670,W40
8223,18672,W40
8224,18683,W40
8225,18405,W40
8226,18401,W40
8227,14022,W40
8228,18227,W40
8229,12700,W40
8230,18235,W40
8231,12704,W40
8232,18237,W40
8233,12706,W40
8234,18239,W40
8235,12710,W40
8236,12712,W40
8237,14135,W40
8238,18246,W40
8239,18249,W40
8240,14126,W40
8241,18252,W40
8242,12720,W40
8243,12726,W40
8244,12727,W40
8245,12728,W40
8246,18272,W40
8247,12732,W40
8248,12733,W40
8249,12734,W40
8250,18275,W40
8251,18222,W40
8252,14112,W40
8253,14154,W40
8254,18218,W40
8255,18158,W40
8256,12637,W40
8257,18174,W40
8258,14200,W40
8259,14198,W40
8260,18179,W40
8261,14196,W40
8262,14194,W40
8263,18180,W40
8264,12654,W40
8265,18184,W40
8266,14186,W40
8267,18185,W40
8268,14182,W40
8269,18187,W40
8270,12666,W40
8271,18189,W40
8272,14170,W40
8273,12673,W40
8274,12674,W40
8275,12675,W40
8276,14164,W40
8277,18207,W40
8278,18220,W40
8279,18279,W40
8280,14107,W40
8281,18282,W40
8282,12814,W40
8283,18343,W40
8284,18350,W40
8285,12820,W40
8286,14059,W40
8287,12825,W40
8288,14055,W40
8289,12832,W40
8290,18358,W40
8291,14051,W40
8292,18360,W40
8293,12837,W40
8294,18366,W40
8295,14048,W40
8296,14044,W40
8297,12847,W40
8298,18380,W40
8299,12849,W40
8300,18384,W40
8301,14036,W40
8302,14035,W40
8303,14031,W40
8304,18395,W40
8305,18340,W40
8306,12811,W40
8307,12810,W40
8308,12808,W40
8309,18284,W40
8310,18288,W40
8311,14102,W40
8312,12754,W40
8313,14100,W40
8314,12757,W40
8315,14099,W40
8316,12763,W40
8317,18304,W40
8318,14087,W40
8319,12770,W40
8320,18771,W40
8321,18306,W40
8322,12776,W40
8323,12778,W40
8324,18311,W40
8325,12781,W40
8326,14083,W40
8327,18318,W40
8328,12793,W40
8329,18322,W40
8330,14071,W40
8331,12803,W40
8332,14068,W40
8333,12772,W40
8334,18157,W40
8335,13868,W40
8336,18775,W40
8337,13422,W40
8338,13423,W40
8339,13424,W40
8340,13677,W40
8341,13428,W40
8342,19213,W40
8343,13431,W40
8344,13432,W40
8345,13433,W40
8346,13434,W40
8347,19214,W40
8348,19215,W40
8349,13439,W40
8350,19216,W40
8351,13441,W40
8352,13444,W40
8353,19219,W40
8354,13449,W40
8355,13450,W40
8356,19220,W40
8357,13672,W40
8358,13669,W40
8359,19225,W40
8360,13681,W40
8361,13458,W40
8362,13409,W40
8363,13404,W40
8364,13343,W40
8365,13729,W40
8366,13353,W40
8367,19116,W40
8368,19121,W40
8369,13361,W40
8370,19143,W40
8371,19146,W40
8372,19152,W40
8373,13371,W40
8374,13720,W40
8375,13717,W40
8376,13375,W40
8377,13710,W40
8378,13709,W40
8379,13708,W40
8380,13703,W40
8381,19168,W40
8382,13700,W40
8383,19183,W40
8384,13396,W40
8385,19187,W40
8386,13400,W40
8387,13689,W40
8388,19079,W40
8389,19228,W40
8390,13462,W40
8391,19293,W40
8392,13618,W40
8393,19298,W40
8394,13523,W40
8395,13527,W40
8396,19311,W40
8397,13610,W40
8398,19325,W40
8399,13538,W40
8400,13540,W40
8401,13609,W40
8402,13607,W40
8403,19360,W40
8404,19361,W40
8405,19362,W40
8406,13593,W40
8407,19363,W40
8408,19368,W40
8409,13589,W40
8410,13584,W40
8411,19369,W40
8412,13574,W40
8413,19378,W40
8414,13626,W40
8415,13461,W40
8416,13629,W40
8417,13506,W40
8418,13467,W40
8419,13468,W40
8420,13658,W40
8421,19239,W40
8422,13472,W40
8423,13648,W40
8424,19253,W40
8425,13480,W40
8426,19258,W40
8427,19259,W40
8428,13484,W40
8429,19264,W40
8430,13487,W40
8431,19267,W40
8432,19269,W40
8433,13492,W40
8434,13639,W40
8435,13638,W40
8436,13499,W40
8437,19281,W40
8438,13632,W40
8439,13504,W40
8440,13631,W40
8441,13508,W40
8442,13337,W40
8443,19067,W40
8444,19060,W40
8445,13158,W40
8446,18855,W40
8447,13817,W40
8448,13162,W40
8449,18858,W40
8450,13169,W40
8451,13812,W40
8452,18868,W40
8453,13178,W40
8454,13804,W40
8455,18879,W40
8456,13796,W40
8457,18886,W40
8458,13192,W40
8459,18888,W40
8460,13195,W40
8461,13791,W40
8462,18891,W40
8463,13790,W40
8464,13200,W40
8465,18893,W40
8466,13206,W40
8467,13207,W40
8468,13828,W40
8469,18900,W40
8470,18853,W40
8471,13152,W40
8472,13100,W40
8473,13101,W40
8474,18780,W40
8475,18785,W40
8476,18786,W40
8477,13107,W40
8478,18791,W40
8479,18795,W40
8480,13112,W40
8481,18800,W40
8482,18805,W40
8483,13119,W40
8484,13121,W40
8485,13849,W40
8486,18811,W40
8487,18819,W40
8488,13135,W40
8489,18826,W40
8490,18833,W40
8491,18837,W40
8492,18842,W40
8493,13148,W40
8494,13831,W40
8495,13154,W40
8496,13785,W40
8497,18905,W40
8498,13211,W40
8499,19014,W40
8500,13278,W40
8501,13756,W40
8502,13280,W40
8503,13281,W40
8504,13282,W40
8505,13283,W40
8506,13284,W40
8507,13754,W40
8508,13287,W40
8509,13295,W40
8510,13298,W40
8511,19043,W40
8512,13742,W40
8513,13302,W40
8514,19047,W40
8515,19048,W40
8516,19051,W40
8517,13326,W40
8518,19058,W40
8519,13331,W40
8520,13332,W40
8521,13733,W40
8522,13275,W40
8523,19013,W40
8524,18997,W40
8525,13270,W40
8526,18918,W40
8527,13222,W40
8528,13226,W40
8529,13230,W40
8530,13772,W40
8531,13236,W40
8532,13237,W40
8533,13240,W40
8534,18963,W40
8535,18967,W40
8536,18968,W40
8537,18772,W40
8538,13767,W40
8539,13248,W40
8540,18978,W40
8541,13253,W40
8542,18982,W40
8543,13261,W40
8544,13262,W40
8545,18991,W40
8546,13265,W40
8547,13266,W40
8548,18992,W40
8549,13757,W40
8550,18969,W40
8551,3621,W40
8552,14206,W40
8553,18153,W40
8554,3522,W40
8555,11979,W40
8556,11982,W40
8557,3521,W40
8558,3520,W40
8559,3519,W40
8560,11987,W40
8561,14742,W40
8562,11994,W40
8563,11995,W40
8564,11998,W40
8565,12000,W40
8566,17590,W40
8567,17600,W40
8568,17616,W40
8569,17618,W40
8570,14734,W40
8571,17619,W40
8572,12020,W40
8573,14725,W40
8574,12024,W40
8575,12029,W40
8576,17637,W40
8577,3523,W40
8578,12041,W40
8579,11976,W40
8580,3524,W40
8581,11941,W40
8582,3539,W40
8583,11943,W40
8584,3537,W40
8585,3536,W40
8586,11946,W40
8587,11948,W40
8588,3534,W40
8589,3533,W40
8590,11951,W40
8591,14765,W40
8592,3532,W40
8593,11956,W40
8594,3531,W40
8595,14762,W40
8596,11959,W40
8597,3530,W40
8598,3528,W40
8599,3527,W40
8600,11969,W40
8601,3526,W40
8602,14754,W40
8603,3525,W40
8604,11974,W40
8605,3540,W40
8606,14711,W40
8607,17644,W40
8608,12117,W40
8609,14648,W40
8610,12119,W40
8611,12122,W40
8612,14646,W40
8613,17700,W40
8614,14641,W40
8615,12133,W40
8616,14638,W40
8617,17716,W40
8618,12138,W40
8619,17718,W40
8620,14621,W40
8621,12148,W40
8622,12152,W40
8623,12153,W40
8624,14619,W40
8625,14617,W40
8626,17731,W40
8627,12162,W40
8628,12163,W40
8629,14615,W40
8630,12166,W40
8631,14650,W40
8632,14706,W40
8633,17696,W40
8634,14659,W40
8635,17645,W40
8636,14702,W40
8637,17659,W40
8638,14691,W40
8639,14688,W40
8640,17663,W40
8641,14684,W40
8642,17670,W40
8643,17672,W40
8644,17675,W40
8645,12074,W40
8646,17681,W40
8647,12080,W40
8648,12087,W40
8649,14663,W40
8650,14661,W40
8651,17687,W40
8652,12096,W40
8653,12097,W40
8654,12098,W40
8655,12099,W40
8656,12100,W40
8657,12102,W40
8658,14657,W40
8659,3541,W40
8660,14776,W40
8661,3544,W40
8662,11833,W40
8663,3602,W40
8664,3601,W40
8665,3600,W40
8666,3599,W40
8667,3598,W40
8668,3597,W40
8669,11842,W40
8670,3596,W40
8671,11845,W40
8672,3595,W40
8673,3594,W40
8674,14853,W40
8675,14852,W40
8676,3593,W40
8677,3592,W40
8678,3591,W40
8679,11854,W40
8680,11856,W40
8681,3590,W40
8682,3589,W40
8683,3588,W40
8684,14846,W40
8685,14858,W40
8686,11864,W40
8687,11831,W40
8688,3603,W40
8689,3620,W40
8690,3619,W40
8691,3618,W40
8692,3617,W40
8693,3616,W40
8694,3615,W40
8695,3613,W40
8696,14889,W40
8697,14883,W40
8698,14882,W40
8699,3612,W40
8700,3611,W40
8701,11816,W40
8702,14879,W40
8703,3609,W40
8704,11819,W40
8705,3608,W40
8706,3607,W40
8707,11823,W40
8708,3606,W40
8709,14869,W40
8710,3605,W40
8711,3604,W40
8712,11830,W40
8713,14841,W40
8714,3587,W40
8715,3586,W40
8716,3559,W40
8717,3558,W40
8718,3557,W40
8719,14810,W40
8720,3556,W40
8721,3555,W40
8722,14806,W40
8723,14800,W40
8724,3553,W40
8725,3552,W40
8726,14797,W40
8727,3551,W40
8728,14794,W40
8729,3550,W40
8730,14788,W40
8731,3549,W40
8732,11927,W40
8733,11929,W40
8734,3548,W40
8735,14780,W40
8736,11933,W40
8737,3547,W40
8738,3546,W40
8739,3560,W40
8740,3561,W40
8741,3562,W40
8742,3563,W40
8743,3585,W40
8744,3584,W40
8745,11871,W40
8746,3583,W40
8747,3581,W40
8748,14833,W40
8749,3580,W40
8750,3579,W40
8751,3578,W40
8752,3577,W40
8753,3576,W40
8754,12167,W40
8755,3574,W40
8756,3572,W40
8757,11887,W40
8758,3571,W40
8759,11889,W40
8760,11890,W40
8761,11891,W40
8762,3570,W40
8763,3568,W40
8764,3567,W40
8765,3565,W40
8766,3564,W40
8767,3573,W40
8768,18155,W40
8769,17732,W40
8770,14607,W40
8771,14356,W40
8772,17981,W40
8773,17982,W40
8774,12472,W40
8775,14349,W40
8776,17987,W40
8777,14344,W40
8778,12481,W40
8779,14340,W40
8780,12485,W40
8781,18005,W40
8782,18024,W40
8783,12495,W40
8784,12496,W40
8785,14331,W40
8786,18028,W40
8787,14319,W40
8788,18042,W40
8789,12514,W40
8790,14307,W40
8791,14306,W40
8792,18049,W40
8793,12521,W40
8794,12467,W40
8795,18054,W40
8796,14362,W40
8797,12460,W40
8798,14416,W40
8799,14413,W40
8800,12413,W40
8801,14410,W40
8802,17927,W40
8803,12420,W40
8804,17930,W40
8805,14399,W40
8806,14397,W40
8807,14395,W40
8808,12428,W40
8809,12430,W40
8810,17934,W40
8811,14389,W40
8812,14387,W40
8813,17942,W40
8814,17953,W40
8815,12446,W40
8816,17956,W40
8817,12449,W40
8818,17962,W40
8819,17964,W40
8820,12454,W40
8821,17980,W40
8822,12409,W40
8823,12526,W40
8824,12528,W40
8825,12581,W40
8826,14253,W40
8827,18101,W40
8828,14249,W40
8829,12586,W40
8830,14246,W40
8831,18107,W40
8832,18110,W40
8833,18111,W40
8834,14237,W40
8835,18127,W40
8836,14230,W40
8837,14229,W40
8838,18136,W40
8839,18137,W40
8840,14221,W40
8841,12605,W40
8842,12606,W40
8843,14214,W40
8844,18147,W40
8845,14211,W40
8846,18148,W40
8847,12623,W40
8848,18099,W40
8849,14303,W40
8850,12579,W40
8851,14259,W40
8852,12529,W40
8853,18056,W40
8854,14299,W40
8855,12538,W40
8856,18063,W40
8857,14285,W40
8858,14278,W40
8859,14276,W40
8860,18073,W40
8861,18076,W40
8862,14273,W40
8863,12553,W40
8864,12554,W40
8865,12555,W40
8866,18077,W40
8867,12557,W40
8868,12560,W40
8869,14269,W40
8870,18082,W40
8871,14265,W40
8872,14264,W40
8873,18090,W40
8874,18094,W40
8875,14256,W40
8876,17915,W40
8877,12405,W40
8878,12404,W40
8879,12234,W40
8880,12236,W40
8881,12243,W40
8882,12245,W40
8883,17779,W40
8884,14539,W40
8885,12248,W40
8886,14537,W40
8887,14536,W40
8888,14534,W40
8889,14532,W40
8890,12258,W40
8891,17791,W40
8892,14527,W40
8893,14525,W40
8894,12264,W40
8895,12266,W40
8896,12267,W40
8897,17793,W40
8898,12270,W40
8899,14516,W40
8900,17794,W40
8901,12276,W40
8902,14549,W40
8903,17798,W40
8904,17774,W40
8905,14555,W40
8906,17735,W40
8907,17738,W40
8908,12179,W40
8909,17739,W40
8910,14589,W40
8911,17741,W40
8912,17743,W40
8913,17746,W40
8914,14577,W40
8915,17747,W40
8916,14569,W40
8917,12200,W40
8918,14563,W40
8919,12203,W40
8920,17752,W40
8921,12205,W40
8922,14562,W40
8923,17755,W40
8924,12209,W40
8925,12212,W40
8926,17761,W40
8927,17763,W40
8928,17767,W40
8929,12231,W40
8930,17799,W40
8931,12279,W40
8932,12280,W40
8933,17859,W40
8934,17860,W40
8935,17862,W40
8936,12352,W40
8937,17867,W40
8938,17876,W40
8939,17880,W40
8940,14456,W40
8941,12368,W40
8942,17882,W40
8943,12371,W40
8944,17883,W40
8945,14446,W40
8946,12380,W40
8947,14437,W40
8948,17890,W40
8949,17891,W40
8950,17893,W40
8951,17896,W40
8952,17901,W40
8953,12397,W40
8954,14423,W40
8955,17914,W40
8956,12342,W40
8957,12339,W40
8958,17848,W40
8959,12335,W40
8960,17806,W40
8961,17819,W40
8962,14499,W40
8963,14494,W40
8964,12293,W40
8965,12298,W40
8966,14486,W40
8967,12304,W40
8968,17829,W40
8969,12307,W40
8970,17834,W40
8971,14613,W40
8972,17836,W40
8973,12317,W40
8974,14479,W40
8975,17838,W40
8976,12322,W40
8977,12323,W40
8978,17844,W40
8979,17845,W40
8980,17847,W40
8981,14473,W40
8982,14472,W40
8983,14471,W40
8984,12316,W40
8985,4219,W40
8986,10317,W40
8987,4223,W40
8988,4990,W40
8989,4989,W40
8990,4987,W40
8991,4986,W40
8992,4985,W40
8993,4984,W40
8994,4983,W40
8995,4981,W40
8996,4980,W40
8997,4979,W40
8998,4978,W40
8999,4977,W40
9000,4991,W40
9001,4976,W40
9002,4974,W40
9003,4972,W40
9004,4971,W40
9005,4970,W40
9006,4969,W40
9007,4968,W40
9008,4967,W40
9009,4966,W40
9010,4965,W40
9011,4964,W40
9012,4963,W40
9013,4962,W40
9014,4975,W40
9015,4961,W40
9016,4992,W40
9017,4994,W40
9018,5021,W40
9019,5020,W40
9020,5019,W40
9021,5018,W40
9022,5017,W40
9023,5016,W40
9024,5015,W40
9025,5014,W40
9026,5013,W40
9027,5012,W40
9028,5011,W40
9029,5010,W40
9030,4993,W40
9031,5009,W40
9032,5006,W40
9033,5005,W40
9034,5004,W40
9035,5003,W40
9036,5002,W40
9037,5001,W40
9038,5000,W40
9039,4999,W40
9040,4998,W40
9041,4997,W40
9042,4996,W40
9043,4995,W40
9044,5008,W40
9045,4959,W40
9046,4958,W40
9047,4957,W40
9048,4915,W40
9049,4914,W40
9050,4913,W40
9051,4912,W40
9052,4911,W40
9053,4910,W40
9054,4909,W40
9055,4908,W40
9056,4907,W40
9057,4906,W40
9058,17565,W40
9059,17563,W40
9060,4916,W40
9061,17558,W40
9062,4905,W40
9063,17541,W40
9064,17538,W40
9065,4904,W40
9066,17536,W40
9067,17535,W40
9068,4903,W40
9069,4902,W40
9070,4901,W40
9071,4900,W40
9072,17529,W40
9073,17527,W40
9074,17549,W40
9075,4918,W40
9076,4919,W40
9077,4920,W40
9078,4956,W40
9079,4955,W40
9080,4952,W40
9081,4951,W40
9082,4950,W40
9083,4949,W40
9084,4948,W40
9085,4947,W40
9086,4946,W40
9087,4945,W40
9088,4943,W40
9089,4941,W40
9090,4940,W40
9091,4936,W40
9092,4935,W40
9093,4934,W40
9094,4933,W40
9095,4932,W40
9096,4930,W40
9097,4929,W40
9098,4927,W40
9099,4926,W40
9100,4925,W40
9101,4924,W40
9102,4923,W40
9103,4922,W40
9104,4921,W40
9105,5022,W40
9106,17523,W40
9107,5024,W40
9108,5026,W40
9109,5131,W40
9110,5130,W40
9111,5129,W40
9112,5128,W40
9113,5127,W40
9114,5125,W40
9115,5124,W40
9116,5123,W40
9117,5122,W40
9118,5121,W40
9119,5120,W40
9120,5119,W40
9121,5132,W40
9122,5118,W40
9123,5115,W40
9124,5113,W40
9125,5112,W40
9126,5111,W40
9127,5110,W40
9128,5109,W40
9129,5108,W40
9130,5107,W40
9131,5106,W40
9132,5105,W40
9133,5104,W40
9134,5103,W40
9135,5116,W40
9136,5102,W40
9137,5133,W40
9138,5136,W40
9139,5166,W40
9140,5165,W40
9141,5163,W40
9142,5162,W40
9143,5161,W40
9144,5160,W40
9145,5159,W40
9146,5158,W40
9147,5156,W40
9148,5155,W40
9149,5154,W40
9150,5153,W40
9151,5135,W40
9152,5152,W40
9153,5150,W40
9154,5149,W40
9155,5148,W40
9156,5147,W40
9157,5146,W40
9158,5144,W40
9159,5143,W40
9160,5141,W40
9161,5140,W40
9162,5139,W40
9163,5138,W40
9164,5137,W40
9165,5151,W40
9166,5101,W40
9167,5100,W40
9168,5099,W40
9169,5057,W40
9170,5056,W40
9171,5055,W40
9172,5054,W40
9173,5053,W40
9174,5052,W40
9175,5049,W40
9176,5048,W40
9177,5047,W40
9178,5046,W40
9179,5045,W40
9180,5044,W40
9181,5058,W40
9182,5043,W40
9183,5041,W40
9184,5040,W40
9185,5039,W40
9186,5038,W40
9187,5037,W40
9188,5036,W40
9189,5035,W40
9190,5033,W40
9191,5032,W40
9192,5031,W40
9193,5030,W40
9194,5027,W40
9195,5042,W40
9196,5059,W40
9197,5060,W40
9198,5061,W40
9199,5095,W40
9200,5094,W40
9201,5092,W40
9202,5091,W40
9203,5090,W40
9204,5089,W40
9205,5088,W40
9206,5087,W40
9207,5086,W40
9208,5085,W40
9209,5084,W40
9210,5083,W40
9211,5081,W40
9212,5080,W40
9213,5079,W40
9214,5077,W40
9215,5076,W40
9216,5075,W40
9217,5074,W40
9218,5073,W40
9219,5072,W40
9220,5070,W40
9221,5069,W40
9222,5068,W40
9223,5067,W40
9224,5063,W40
9225,5062,W40
9226,5025,W40
9227,17519,W40
9228,17518,W40
9229,4898,W40
9230,17134,W40
9231,17133,W40
9232,4801,W40
9233,4800,W40
9234,17128,W40
9235,4799,W40
9236,17123,W40
9237,4798,W40
9238,17114,W40
9239,17113,W40
9240,4797,W40
9241,17106,W40
9242,17135,W40
9243,4794,W40
9244,4792,W40
9245,17090,W40
9246,4791,W40
9247,17086,W40
9248,4790,W40
9249,4788,W40
9250,17077,W40
9251,17076,W40
9252,4787,W40
9253,17074,W40
9254,17073,W40
9255,4786,W40
9256,4793,W40
9257,17064,W40
9258,17139,W40
9259,4804,W40
9260,17232,W40
9261,17231,W40
9262,4822,W40
9263,17217,W40
9264,4821,W40
9265,4820,W40
9266,17199,W40
9267,4819,W40
9268,17194,W40
9269,17193,W40
9270,17191,W40
9271,17190,W40
9272,4802,W40
9273,4818,W40
9274,17174,W40
9275,4815,W40
9276,4814,W40
9277,17167,W40
9278,4813,W40
9279,4811,W40
9280,4809,W40
9281,17160,W40
9282,4807,W40
9283,4806,W40
9284,17151,W40
9285,4805,W40
9286,4817,W40
9287,4785,W40
9288,17055,W40
9289,4784,W40
9290,16959,W40
9291,4760,W40
9292,4759,W40
9293,4758,W40
9294,16947,W40
9295,16940,W40
9296,4757,W40
9297,4756,W40
9298,4755,W40
9299,4754,W40
9300,4753,W40
9301,4752,W40
9302,4761,W40
9303,4751,W40
9304,16920,W40
9305,4748,W40
9306,16914,W40
9307,16913,W40
9308,4747,W40
9309,16907,W40
9310,16906,W40
9311,4746,W40
9312,16900,W40
9313,4745,W40
9314,16895,W40
9315,4744,W40
9316,4749,W40
9317,4763,W40
9318,4764,W40
9319,4765,W40
9320,17050,W40
9321,17047,W40
9322,4783,W40
9323,4781,W40
9324,17037,W40
9325,17034,W40
9326,4780,W40
9327,17032,W40
9328,17031,W40
9329,4779,W40
9330,17024,W40
9331,4778,W40
9332,4777,W40
9333,4775,W40
9334,4774,W40
9335,17010,W40
9336,4773,W40
9337,4772,W40
9338,16999,W40
9339,16998,W40
9340,4771,W40
9341,4770,W40
9342,4769,W40
9343,4767,W40
9344,4766,W40
9345,16985,W40
9346,16979,W40
9347,4823,W40
9348,4824,W40
9349,4826,W40
9350,17247,W40
9351,4877,W40
9352,17436,W40
9353,4876,W40
9354,4875,W40
9355,4874,W40
9356,17427,W40
9357,4873,W40
9358,17424,W40
9359,4872,W40
9360,4871,W40
9361,17421,W40
9362,4870,W40
9363,4878,W40
9364,4869,W40
9365,17413,W40
9366,4868,W40
9367,17410,W40
9368,4867,W40
9369,17406,W40
9370,4866,W40
9371,4865,W40
9372,17399,W40
9373,4864,W40
9374,17394,W40
9375,4863,W40
9376,17391,W40
9377,17414,W40
9378,17443,W40
9379,4879,W40
9380,4880,W40
9381,4896,W40
9382,17511,W40
9383,4895,W40
9384,17507,W40
9385,4893,W40
9386,17505,W40
9387,17501,W40
9388,17499,W40
9389,4892,W40
9390,17495,W40
9391,17494,W40
9392,17490,W40
9393,17489,W40
9394,17488,W40
9395,17486,W40
9396,17481,W40
9397,4890,W40
9398,4889,W40
9399,17474,W40
9400,4888,W40
9401,17470,W40
9402,4883,W40
9403,17468,W40
9404,4882,W40
9405,17459,W40
9406,17457,W40
9407,17451,W40
9408,4862,W40
9409,5167,W40
9410,4861,W40
9411,4859,W40
9412,4222,W40
9413,17292,W40
9414,17288,W40
9415,4843,W40
9416,4842,W40
9417,17283,W40
9418,17279,W40
9419,4841,W40
9420,4839,W40
9421,17271,W40
9422,4838,W40
9423,17269,W40
9424,4844,W40
9425,17268,W40
9426,4835,W40
9427,19382,W40
9428,4834,W40
9429,17261,W40
9430,4833,W40
9431,4832,W40
9432,4831,W40
9433,4828,W40
9434,17254,W40
9435,17252,W40
9436,4827,W40
9437,17249,W40
9438,4836,W40
9439,17301,W40
9440,17308,W40
9441,4846,W40
9442,4858,W40
9443,17366,W40
9444,17365,W40
9445,17364,W40
9446,17362,W40
9447,17354,W40
9448,4857,W40
9449,17352,W40
9450,4856,W40
9451,17345,W40
9452,4855,W40
9453,4854,W40
9454,17341,W40
9455,17340,W40
9456,4853,W40
9457,4852,W40
9458,17336,W40
9459,4851,W40
9460,17333,W40
9461,17332,W40
9462,17330,W40
9463,4850,W40
9464,4849,W40
9465,4848,W40
9466,17319,W40
9467,4847,W40
9468,17314,W40
9469,4860,W40
9470,5168,W40
9471,5169,W40
9472,5170,W40
9473,5573,W40
9474,5572,W40
9475,5568,W40
9476,5567,W40
9477,5566,W40
9478,5565,W40
9479,5564,W40
9480,5563,W40
9481,5562,W40
9482,5561,W40
9483,5560,W40
9484,5559,W40
9485,5574,W40
9486,5558,W40
9487,5556,W40
9488,5555,W40
9489,5554,W40
9490,5553,W40
9491,5552,W40
9492,5551,W40
9493,5550,W40
9494,5549,W40
9495,5547,W40
9496,5546,W40
9497,5545,W40
9498,5544,W40
9499,5557,W40
9500,5542,W40
9501,5575,W40
9502,5577,W40
9503,5607,W40
9504,5606,W40
9505,5605,W40
9506,5604,W40
9507,5602,W40
9508,5601,W40
9509,5600,W40
9510,5599,W40
9511,5598,W40
9512,5597,W40
9513,5596,W40
9514,5595,W40
9515,5576,W40
9516,5594,W40
9517,5592,W40
9518,5591,W40
9519,5590,W40
9520,5589,W40
9521,5588,W40
9522,5587,W40
9523,5586,W40
9524,5584,W40
9525,5582,W40
9526,5581,W40
9527,5580,W40
9528,5579,W40
9529,5593,W40
9530,5541,W40
9531,5539,W40
9532,5538,W40
9533,5499,W40
9534,5497,W40
9535,5496,W40
9536,5495,W40
9537,5494,W40
9538,5493,W40
9539,5492,W40
9540,5491,W40
9541,5489,W40
9542,5488,W40
9543,5487,W40
9544,5486,W40
9545,5500,W40
9546,5485,W40
9547,5483,W40
9548,5480,W40
9549,5477,W40
9550,5476,W40
9551,5475,W40
9552,5472,W40
9553,5471,W40
9554,5470,W40
9555,5469,W40
9556,5468,W40
9557,5467,W40
9558,5466,W40
9559,5484,W40
9560,5501,W40
9561,5502,W40
9562,5505,W40
9563,5537,W40
9564,5536,W40
9565,5535,W40
9566,5534,W40
9567,5533,W40
9568,5532,W40
9569,5531,W40
9570,5530,W40
9571,5528,W40
9572,5526,W40
9573,5525,W40
9574,5524,W40
9575,5523,W40
9576,5522,W40
9577,5521,W40
9578,5520,W40
9579,5518,W40
9580,5517,W40
9581,5516,W40
9582,5514,W40
9583,5513,W40
9584,5512,W40
9585,5511,W40
9586,5509,W40
9587,5508,W40
9588,5507,W40
9589,5506,W40
9590,5608,W40
9591,5609,W40
9592,5610,W40
9593,5611,W40
9594,5728,W40
9595,5727,W40
9596,5726,W40
9597,5725,W40
9598,5724,W40
9599,5723,W40
9600,5722,W40
